DEBUG 2014-11-24 10:39:24,122 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2014-11-24 17:16:21,768 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Onderdelenshop.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,768 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:16:21,768 [1    ] Abp.Modules.DefaultModuleFinder          - - Onderdelenshop.OnderdelenshopWebApiModule
DEBUG 2014-11-24 17:16:21,768 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Collections.Immutable, Version=1.0.34.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
DEBUG 2014-11-24 17:16:21,789 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Diagnostics.Tracing, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
DEBUG 2014-11-24 17:16:21,789 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Linq.Dynamic, Version=1.0.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,790 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Net.Http.Formatting, Version=5.2.2.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,800 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Runtime, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
DEBUG 2014-11-24 17:16:21,800 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Runtime.InteropServices, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
DEBUG 2014-11-24 17:16:21,800 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Helpers, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,823 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Http, Version=5.2.2.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,849 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Http.WebHost, Version=5.2.2.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,853 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Mvc, Version=5.2.2.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,886 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Optimization, Version=1.1.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,888 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Razor, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,902 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.WebPages.Deployment, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,902 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.WebPages, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,910 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.WebPages.Razor, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,910 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: WebGrease, Version=1.6.5135.21930, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:16:21,953 [1    ] Abp.Modules.DefaultModuleFinder          - Found 10 ABP modules in total.
DEBUG 2014-11-24 17:16:21,958 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpCoreModule, Abp, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,959 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,960 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,960 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,960 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,960 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.OnderdelenshopApplicationModule, Onderdelenshop.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,960 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.OnderdelenshopCoreModule, Onderdelenshop.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,960 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.OnderdelenshopDataModule, Onderdelenshop.EntityFramework, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,961 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.Web.OnderdelenshopWebModule, Onderdelenshop.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,961 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.OnderdelenshopWebApiModule, Onderdelenshop.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:16:21,964 [1    ] Abp.Modules.AbpModuleManager             - 10 modules loaded.
DEBUG 2014-11-24 17:18:08,031 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2014-11-24 17:18:09,048 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Abp, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,063 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,063 [1    ] Abp.Modules.DefaultModuleFinder          - - Abp.AbpCoreModule
DEBUG 2014-11-24 17:18:09,063 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Abp.EntityFramework, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,066 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,067 [1    ] Abp.Modules.DefaultModuleFinder          - - Abp.EntityFramework.AbpEntityFrameworkModule
DEBUG 2014-11-24 17:18:09,067 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Abp.Web.Api, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,082 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,082 [1    ] Abp.Modules.DefaultModuleFinder          - - Abp.WebApi.AbpWebApiModule
DEBUG 2014-11-24 17:18:09,082 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Abp.Web, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,083 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,083 [1    ] Abp.Modules.DefaultModuleFinder          - - Abp.Web.AbpWebModule
DEBUG 2014-11-24 17:18:09,083 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Abp.Web.Mvc, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,090 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,090 [1    ] Abp.Modules.DefaultModuleFinder          - - Abp.Web.Mvc.AbpWebMvcModule
DEBUG 2014-11-24 17:18:09,090 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Antlr3.Runtime, Version=3.5.0.2, Culture=neutral, PublicKeyToken=eb42632606e9261f
DEBUG 2014-11-24 17:18:09,103 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: AutoMapper, Version=3.2.1.0, Culture=neutral, PublicKeyToken=be96cd2c38ef1005
DEBUG 2014-11-24 17:18:09,132 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: AutoMapper.Net4, Version=3.2.1.0, Culture=neutral, PublicKeyToken=be96cd2c38ef1005
DEBUG 2014-11-24 17:18:09,134 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Castle.Core, Version=3.3.0.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc
DEBUG 2014-11-24 17:18:09,206 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Castle.Facilities.Logging, Version=3.3.0.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc
DEBUG 2014-11-24 17:18:09,206 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Castle.Services.Logging.Log4netIntegration, Version=3.3.0.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc
DEBUG 2014-11-24 17:18:09,207 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Castle.Windsor, Version=3.3.0.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc
DEBUG 2014-11-24 17:18:09,220 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: EntityFramework, Version=6.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
DEBUG 2014-11-24 17:18:09,634 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: EntityFramework.SqlServer, Version=6.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
DEBUG 2014-11-24 17:18:09,646 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: log4net, Version=1.2.10.0, Culture=neutral, PublicKeyToken=1b44e1d426115821
DEBUG 2014-11-24 17:18:09,655 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Newtonsoft.Json, Version=6.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed
DEBUG 2014-11-24 17:18:09,689 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Onderdelenshop.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,690 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,690 [1    ] Abp.Modules.DefaultModuleFinder          - - Onderdelenshop.OnderdelenshopApplicationModule
DEBUG 2014-11-24 17:18:09,690 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Onderdelenshop.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,691 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,691 [1    ] Abp.Modules.DefaultModuleFinder          - - Onderdelenshop.OnderdelenshopCoreModule
DEBUG 2014-11-24 17:18:09,691 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Onderdelenshop.EntityFramework, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,693 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,693 [1    ] Abp.Modules.DefaultModuleFinder          - - Onderdelenshop.OnderdelenshopDataModule
DEBUG 2014-11-24 17:18:09,693 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Onderdelenshop.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,695 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,695 [1    ] Abp.Modules.DefaultModuleFinder          - - Onderdelenshop.Web.OnderdelenshopWebModule
DEBUG 2014-11-24 17:18:09,695 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Onderdelenshop.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,695 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:18:09,695 [1    ] Abp.Modules.DefaultModuleFinder          - - Onderdelenshop.OnderdelenshopWebApiModule
DEBUG 2014-11-24 17:18:09,695 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Collections.Immutable, Version=1.0.34.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
DEBUG 2014-11-24 17:18:09,725 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Diagnostics.Tracing, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
DEBUG 2014-11-24 17:18:09,725 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Linq.Dynamic, Version=1.0.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,726 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Net.Http.Formatting, Version=5.2.2.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,737 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Runtime, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
DEBUG 2014-11-24 17:18:09,738 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Runtime.InteropServices, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
DEBUG 2014-11-24 17:18:09,738 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Helpers, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,767 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Http, Version=5.2.2.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,802 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Http.WebHost, Version=5.2.2.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,807 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Mvc, Version=5.2.2.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,847 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Optimization, Version=1.1.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,849 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.Razor, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,863 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.WebPages.Deployment, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,864 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.WebPages, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,872 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: System.Web.WebPages.Razor, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,872 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: WebGrease, Version=1.6.5135.21930, Culture=neutral, PublicKeyToken=31bf3856ad364e35
DEBUG 2014-11-24 17:18:09,914 [1    ] Abp.Modules.DefaultModuleFinder          - Found 10 ABP modules in total.
DEBUG 2014-11-24 17:18:09,919 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpCoreModule, Abp, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,921 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,922 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,922 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,922 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,922 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.OnderdelenshopApplicationModule, Onderdelenshop.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,922 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.OnderdelenshopCoreModule, Onderdelenshop.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,922 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.OnderdelenshopDataModule, Onderdelenshop.EntityFramework, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,922 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.Web.OnderdelenshopWebModule, Onderdelenshop.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,922 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Onderdelenshop.OnderdelenshopWebApiModule, Onderdelenshop.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:18:09,926 [1    ] Abp.Modules.AbpModuleManager             - 10 modules loaded.
DEBUG 2014-11-24 17:19:14,061 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2014-11-24 17:19:15,133 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Abp, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:19:15,146 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:19:15,146 [1    ] Abp.Modules.DefaultModuleFinder          - - Abp.AbpCoreModule
DEBUG 2014-11-24 17:19:15,146 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Abp.EntityFramework, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:19:15,150 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:19:15,150 [1    ] Abp.Modules.DefaultModuleFinder          - - Abp.EntityFramework.AbpEntityFrameworkModule
DEBUG 2014-11-24 17:19:15,150 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Abp.Web.Api, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:19:15,159 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
DEBUG 2014-11-24 17:19:15,159 [1    ] Abp.Modules.DefaultModuleFinder          - - Abp.WebApi.AbpWebApiModule
DEBUG 2014-11-24 17:19:15,159 [1    ] Abp.Modules.DefaultModuleFinder          - Searching ABP modules in assembly: Abp.Web, Version=0.4.3.1, Culture=neutral, PublicKeyToken=null
DEBUG 2014-11-24 17:19:15,160 [1    ] Abp.Modules.DefaultModuleFinder          - Found modules:
